customer_id,customer_key,full_name,email,region_name,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_numeric,segment,last_purchase_date,first_purchase_date,avg_order_value
972,C00972,Customer_972,user972@email.com,Central,774,22,4431.21,3,3,4,334,3.34,Loyal Customers,2024-02-10,2023-02-19,1114.54
973,C00973,Customer_973,user973@email.com,Central,948,37,9173.8,2,5,5,255,4.01,Can't Lose Them,2023-08-20,2023-05-22,1945.28
974,C00974,Customer_974,user974@email.com,Central,647,1,88.27,4,1,1,411,1.99,Recent Users,2024-06-16,2023-06-15,357.73
975,C00975,Customer_975,user975@email.com,West,630,1,251.23,4,1,1,411,1.99,Recent Users,2024-07-03,2023-04-21,266.88
976,C00976,Customer_976,user976@email.com,West,675,21,4252.17,4,3,3,433,3.33,Loyal Customers,2024-05-19,2023-02-16,1460.07
977,C00977,Customer_977,user977@email.com,Central,511,15,8560.0,5,2,5,525,4.01,Champions,2024-10-30,2023-04-22,1131.53
978,C00978,Customer_978,user978@email.com,South,1001,17,1978.11,2,3,2,232,2.33,About To Sleep,2023-06-28,2023-06-10,1427.24
979,C00979,Customer_979,user979@email.com,East,1048,22,2150.95,1,3,2,132,2.0,Hibernating,2023-05-12,2023-02-12,935.54
980,C00980,Customer_980,user980@email.com,East,725,38,4535.99,3,5,4,354,4.0,Loyal Customers,2024-03-30,2023-04-01,661.21
981,C00981,Customer_981,user981@email.com,East,832,35,1602.49,3,5,2,352,3.32,Loyal Customers,2023-12-14,2023-01-29,2129.6
982,C00982,Customer_982,user982@email.com,West,640,16,134.84,4,2,1,421,2.32,Potential Loyalist,2024-06-23,2023-05-08,1640.8
983,C00983,Customer_983,user983@email.com,West,774,8,6644.44,3,1,4,314,2.68,Potential Loyalist,2024-02-10,2023-05-13,760.43
984,C00984,Customer_984,user984@email.com,South,1104,17,4912.82,1,3,4,134,2.68,Can't Lose Them,2023-03-17,2023-04-06,1094.85
985,C00985,Customer_985,user985@email.com,East,601,17,4346.51,4,3,3,433,3.33,Loyal Customers,2024-08-01,2023-04-27,1857.06
986,C00986,Customer_986,user986@email.com,East,688,26,6767.86,4,4,4,444,4.0,Champions,2024-05-06,2023-03-11,402.24
987,C00987,Customer_987,user987@email.com,Central,986,13,5623.2,2,2,4,224,2.68,Needs Attention,2023-07-13,2023-05-10,612.87
988,C00988,Customer_988,user988@email.com,West,1018,17,1152.62,2,3,2,232,2.33,About To Sleep,2023-06-11,2023-03-11,405.09
989,C00989,Customer_989,user989@email.com,East,833,38,2173.04,3,5,2,352,3.32,Loyal Customers,2023-12-13,2023-04-20,2474.49
990,C00990,Customer_990,user990@email.com,South,819,17,674.0,3,3,1,331,2.32,Potential Loyalist,2023-12-27,2023-06-20,2306.75
991,C00991,Customer_991,user991@email.com,South,596,14,695.49,4,2,1,421,2.32,Potential Loyalist,2024-08-06,2023-05-12,2309.28
992,C00992,Customer_992,user992@email.com,East,1093,6,5638.08,1,1,4,114,2.02,Hibernating,2023-03-28,2023-02-25,2205.71
993,C00993,Customer_993,user993@email.com,West,918,35,9780.82,2,5,5,255,4.01,Can't Lose Them,2023-09-19,2023-03-30,2074.28
994,C00994,Customer_994,user994@email.com,South,966,14,16448.18,2,2,5,225,3.02,Needs Attention,2023-08-02,2023-05-17,1535.58
995,C00995,Customer_995,user995@email.com,Central,515,8,4948.97,5,1,4,514,3.34,Potential Loyalist,2024-10-26,2023-05-11,1998.38
996,C00996,Customer_996,user996@email.com,South,458,15,1017.33,5,2,1,521,2.65,Potential Loyalist,2024-12-22,2023-06-25,307.41
997,C00997,Customer_997,user997@email.com,North,607,27,558.29,4,4,1,441,2.98,Potential Loyalist,2024-07-26,2023-06-20,1940.1
998,C00998,Customer_998,user998@email.com,North,918,13,8379.25,2,2,5,225,3.02,Needs Attention,2023-09-19,2023-04-10,2378.06
999,C00999,Customer_999,user999@email.com,West,450,31,4322.72,5,4,3,543,3.99,Champions,2024-12-30,2023-05-09,1601.0
1000,C01000,Customer_1000,user1000@email.com,East,897,35,4815.41,2,5,4,254,3.67,Needs Attention,2023-10-10,2023-02-26,1201.04
1001,C01001,Customer_1001,user1001@email.com,West,532,6,7603.98,5,1,4,514,3.34,Potential Loyalist,2024-10-09,2023-05-24,976.79
1002,C01002,Customer_1002,user1002@email.com,West,713,5,6074.79,4,1,4,414,3.01,Potential Loyalist,2024-04-11,2023-02-20,1999.85
1003,C01003,Customer_1003,user1003@email.com,West,800,22,8992.66,3,3,5,335,3.68,Loyal Customers,2024-01-15,2023-04-22,2139.84
1004,C01004,Customer_1004,user1004@email.com,West,818,23,289.28,3,3,1,331,2.32,Potential Loyalist,2023-12-28,2023-04-14,2638.71
1005,C01005,Customer_1005,user1005@email.com,Central,731,25,6882.13,3,4,4,344,3.67,Loyal Customers,2024-03-24,2023-05-07,1158.54
1006,C01006,Customer_1006,user1006@email.com,Central,739,34,9514.11,3,5,5,355,4.34,Loyal Customers,2024-03-16,2023-02-24,2355.36
1007,C01007,Customer_1007,user1007@email.com,South,1087,26,1685.31,1,4,2,142,2.33,Hibernating,2023-04-03,2023-01-01,1771.8
1008,C01008,Customer_1008,user1008@email.com,North,559,5,5114.47,5,1,4,514,3.34,Potential Loyalist,2024-09-12,2023-03-31,2671.94
1009,C01009,Customer_1009,user1009@email.com,West,756,26,1885.57,3,4,2,342,2.99,Loyal Customers,2024-02-28,2023-06-05,1677.87
1010,C01010,Customer_1010,user1010@email.com,South,1038,20,15846.99,1,3,5,135,3.02,Can't Lose Them,2023-05-22,2023-02-22,1649.36
1011,C01011,Customer_1011,user1011@email.com,North,889,6,169.97,2,1,1,211,1.33,About To Sleep,2023-10-18,2023-03-14,1818.06
1012,C01012,Customer_1012,user1012@email.com,East,748,6,4335.04,3,1,3,313,2.34,Potential Loyalist,2024-03-07,2023-04-18,2298.08
1013,C01013,Customer_1013,user1013@email.com,Central,491,18,910.63,5,3,1,531,2.98,Potential Loyalist,2024-11-19,2023-05-30,2901.13
1014,C01014,Customer_1014,user1014@email.com,North,527,4,6227.8,5,1,4,514,3.34,Potential Loyalist,2024-10-14,2023-01-08,405.98
1015,C01015,Customer_1015,user1015@email.com,East,479,17,967.26,5,3,1,531,2.98,Potential Loyalist,2024-12-01,2023-06-26,349.62
1016,C01016,Customer_1016,user1016@email.com,North,1131,14,1341.9,1,2,2,122,1.67,Hibernating,2023-02-18,2023-02-11,2825.14
1017,C01017,Customer_1017,user1017@email.com,Central,878,14,3409.76,2,2,3,223,2.34,About To Sleep,2023-10-29,2023-06-04,1683.65
1018,C01018,Customer_1018,user1018@email.com,Central,990,13,12315.82,2,2,5,225,3.02,Needs Attention,2023-07-09,2023-06-16,1921.73
1019,C01019,Customer_1019,user1019@email.com,South,1044,7,1189.47,1,1,2,112,1.34,Hibernating,2023-05-16,2023-01-25,1550.79
1020,C01020,Customer_1020,user1020@email.com,West,625,15,778.83,4,2,1,421,2.32,Potential Loyalist,2024-07-08,2023-02-07,462.24
1021,C01021,Customer_1021,user1021@email.com,North,776,19,7114.31,3,3,4,334,3.34,Loyal Customers,2024-02-08,2023-03-26,2350.65
1022,C01022,Customer_1022,user1022@email.com,North,578,35,3471.94,5,5,3,553,4.32,Champions,2024-08-24,2023-06-01,2292.23
1023,C01023,Customer_1023,user1023@email.com,East,839,17,12139.9,3,3,5,335,3.68,Loyal Customers,2023-12-07,2023-01-24,1072.77
1024,C01024,Customer_1024,user1024@email.com,Central,476,35,792.72,5,5,1,551,3.64,Loyal Customers,2024-12-04,2023-03-01,1057.47
1025,C01025,Customer_1025,user1025@email.com,North,862,19,5191.27,3,3,4,334,3.34,Loyal Customers,2023-11-14,2023-06-27,2545.96
1026,C01026,Customer_1026,user1026@email.com,Central,562,20,1325.55,5,3,2,532,3.32,Potential Loyalist,2024-09-09,2023-04-21,402.6
1027,C01027,Customer_1027,user1027@email.com,North,817,36,852.52,3,5,1,351,2.98,Loyal Customers,2023-12-29,2023-03-07,2667.09
1028,C01028,Customer_1028,user1028@email.com,South,798,35,5751.05,3,5,4,354,4.0,Loyal Customers,2024-01-17,2023-05-22,918.65
1029,C01029,Customer_1029,user1029@email.com,West,947,32,4503.13,2,5,4,254,3.67,Needs Attention,2023-08-21,2023-02-22,1860.36
1030,C01030,Customer_1030,user1030@email.com,North,836,24,7028.97,3,4,4,344,3.67,Loyal Customers,2023-12-10,2023-06-09,2820.78
1031,C01031,Customer_1031,user1031@email.com,Central,631,17,1851.43,4,3,2,432,2.99,Potential Loyalist,2024-07-02,2023-04-16,2098.74
1032,C01032,Customer_1032,user1032@email.com,South,627,7,2970.78,4,1,3,413,2.67,Potential Loyalist,2024-07-06,2023-04-06,1360.4
1033,C01033,Customer_1033,user1033@email.com,North,651,1,2599.93,4,1,3,413,2.67,Potential Loyalist,2024-06-12,2023-06-25,2130.7
1034,C01034,Customer_1034,user1034@email.com,East,609,35,20703.87,4,5,5,455,4.67,Champions,2024-07-24,2023-02-08,1163.14
1035,C01035,Customer_1035,user1035@email.com,West,997,32,1728.31,2,5,2,252,2.99,Needs Attention,2023-07-02,2023-06-17,976.32
1036,C01036,Customer_1036,user1036@email.com,North,1139,36,1746.49,1,5,2,152,2.66,Can't Lose Them,2023-02-10,2023-02-11,2990.71
1037,C01037,Customer_1037,user1037@email.com,South,629,13,2189.02,4,2,2,422,2.66,Potential Loyalist,2024-07-04,2023-04-21,2302.21
1038,C01038,Customer_1038,user1038@email.com,East,783,6,4157.38,3,1,3,313,2.34,Potential Loyalist,2024-02-01,2023-04-14,2005.22
1039,C01039,Customer_1039,user1039@email.com,South,476,14,1453.92,5,2,2,522,2.99,Potential Loyalist,2024-12-04,2023-03-18,1194.81
1040,C01040,Customer_1040,user1040@email.com,South,686,37,12342.6,4,5,5,455,4.67,Champions,2024-05-08,2023-01-08,337.65
1041,C01041,Customer_1041,user1041@email.com,East,521,15,1544.09,5,2,2,522,2.99,Potential Loyalist,2024-10-20,2023-01-26,286.96
1042,C01042,Customer_1042,user1042@email.com,South,847,4,11307.97,3,1,5,315,3.02,Loyal Customers,2023-11-29,2023-05-20,1751.71
1043,C01043,Customer_1043,user1043@email.com,East,1053,16,546.15,1,2,1,121,1.33,Hibernating,2023-05-07,2023-02-12,2333.69
1044,C01044,Customer_1044,user1044@email.com,North,622,28,5343.75,4,4,4,444,4.0,Champions,2024-07-11,2023-06-28,1704.66
1045,C01045,Customer_1045,user1045@email.com,East,623,16,11875.0,4,2,5,425,3.68,Champions,2024-07-10,2023-04-20,2554.2
1046,C01046,Customer_1046,user1046@email.com,East,1179,4,924.12,1,1,1,111,1.0,Lost,2023-01-01,2023-04-10,293.59
1047,C01047,Customer_1047,user1047@email.com,West,1012,26,17261.45,2,4,5,245,3.68,Needs Attention,2023-06-17,2023-03-04,1226.91
1048,C01048,Customer_1048,user1048@email.com,East,560,28,3015.47,5,4,3,543,3.99,Champions,2024-09-11,2023-02-18,863.8
1049,C01049,Customer_1049,user1049@email.com,East,1161,32,14567.55,1,5,5,155,3.68,Can't Lose Them,2023-01-19,2023-04-25,1452.36
1050,C01050,Customer_1050,user1050@email.com,North,848,2,5647.73,3,1,4,314,2.68,Potential Loyalist,2023-11-28,2023-06-04,402.65
1051,C01051,Customer_1051,user1051@email.com,West,596,31,1794.72,4,4,2,442,3.32,Loyal Customers,2024-08-06,2023-05-17,2871.57
1052,C01052,Customer_1052,user1052@email.com,Central,724,3,1043.14,3,1,1,311,1.66,Promising,2024-03-31,2023-06-16,825.12
1053,C01053,Customer_1053,user1053@email.com,North,1071,8,1810.13,1,1,2,112,1.34,Hibernating,2023-04-19,2023-03-06,2782.46
1054,C01054,Customer_1054,user1054@email.com,North,912,24,488.16,2,4,1,241,2.32,About To Sleep,2023-09-25,2023-03-12,1392.5
1055,C01055,Customer_1055,user1055@email.com,Central,735,15,776.65,3,2,1,321,1.99,Potential Loyalist,2024-03-20,2023-01-07,2959.47
1056,C01056,Customer_1056,user1056@email.com,East,940,31,552.76,2,4,1,241,2.32,About To Sleep,2023-08-28,2023-03-21,1751.36
1057,C01057,Customer_1057,user1057@email.com,South,879,9,2749.08,2,2,3,223,2.34,About To Sleep,2023-10-28,2023-03-08,2806.33
1058,C01058,Customer_1058,user1058@email.com,West,578,39,7937.85,5,5,4,554,4.66,Champions,2024-08-24,2023-05-18,214.98
1059,C01059,Customer_1059,user1059@email.com,South,1077,2,762.16,1,1,1,111,1.0,Lost,2023-04-13,2023-04-11,2295.07
1060,C01060,Customer_1060,user1060@email.com,Central,930,8,698.15,2,1,1,211,1.33,About To Sleep,2023-09-07,2023-04-05,2728.54
1061,C01061,Customer_1061,user1061@email.com,North,727,7,5156.11,3,1,4,314,2.68,Potential Loyalist,2024-03-28,2023-03-28,591.22
1062,C01062,Customer_1062,user1062@email.com,North,660,39,1098.14,4,5,2,452,3.65,Champions,2024-06-03,2023-04-01,469.15
1063,C01063,Customer_1063,user1063@email.com,West,1027,16,513.54,1,2,1,121,1.33,Hibernating,2023-06-02,2023-04-13,1388.8
1064,C01064,Customer_1064,user1064@email.com,North,1006,35,912.7,2,5,1,251,2.65,Needs Attention,2023-06-23,2023-05-06,2814.3
1065,C01065,Customer_1065,user1065@email.com,North,837,30,12867.47,3,4,5,345,4.01,Loyal Customers,2023-12-09,2023-06-04,1718.68
1066,C01066,Customer_1066,user1066@email.com,West,510,10,8615.03,5,2,5,525,4.01,Champions,2024-10-31,2023-04-23,1676.88
1067,C01067,Customer_1067,user1067@email.com,West,749,38,2185.28,3,5,2,352,3.32,Loyal Customers,2024-03-06,2023-01-04,595.15
1068,C01068,Customer_1068,user1068@email.com,Central,453,18,5332.96,5,3,4,534,4.0,Champions,2024-12-27,2023-03-29,202.21
1069,C01069,Customer_1069,user1069@email.com,North,491,5,3853.12,5,1,3,513,3.0,Potential Loyalist,2024-11-19,2023-05-31,2468.39
1070,C01070,Customer_1070,user1070@email.com,North,493,29,5652.44,5,4,4,544,4.33,Champions,2024-11-17,2023-06-25,445.21
1071,C01071,Customer_1071,user1071@email.com,Central,522,39,5739.08,5,5,4,554,4.66,Champions,2024-10-19,2023-06-19,1974.78
1072,C01072,Customer_1072,user1072@email.com,East,856,34,4954.18,3,5,4,354,4.0,Loyal Customers,2023-11-20,2023-01-03,2760.93
1073,C01073,Customer_1073,user1073@email.com,East,507,23,1546.92,5,3,2,532,3.32,Potential Loyalist,2024-11-03,2023-04-01,784.23
1074,C01074,Customer_1074,user1074@email.com,East,541,5,198.94,5,1,1,511,2.32,Recent Users,2024-09-30,2023-01-03,2062.76
1075,C01075,Customer_1075,user1075@email.com,Central,760,30,3040.05,3,4,3,343,3.33,Loyal Customers,2024-02-24,2023-06-05,420.36
1076,C01076,Customer_1076,user1076@email.com,North,586,6,11080.84,4,1,5,415,3.35,Loyal Customers,2024-08-16,2023-03-22,1890.51
1077,C01077,Customer_1077,user1077@email.com,Central,695,4,4214.01,4,1,3,413,2.67,Potential Loyalist,2024-04-29,2023-06-08,659.01
1078,C01078,Customer_1078,user1078@email.com,Central,521,29,8930.61,5,4,5,545,4.67,Champions,2024-10-20,2023-05-18,2260.67
1079,C01079,Customer_1079,user1079@email.com,East,768,23,23912.13,3,3,5,335,3.68,Loyal Customers,2024-02-16,2023-06-26,1043.45
1080,C01080,Customer_1080,user1080@email.com,South,1096,6,893.34,1,1,1,111,1.0,Lost,2023-03-25,2023-04-04,1497.49
1081,C01081,Customer_1081,user1081@email.com,North,1067,32,5884.67,1,5,4,154,3.34,Can't Lose Them,2023-04-23,2023-05-06,1878.41
1082,C01082,Customer_1082,user1082@email.com,East,848,18,5608.79,3,3,4,334,3.34,Loyal Customers,2023-11-28,2023-04-23,679.57
1083,C01083,Customer_1083,user1083@email.com,South,802,15,19548.99,3,2,5,325,3.35,Loyal Customers,2024-01-13,2023-05-29,2276.59
1084,C01084,Customer_1084,user1084@email.com,South,525,32,21202.89,5,5,5,555,5.0,Champions,2024-10-16,2023-04-10,1047.39
1085,C01085,Customer_1085,user1085@email.com,West,1139,9,5802.63,1,2,4,124,2.35,Hibernating,2023-02-10,2023-02-22,2054.64
1086,C01086,Customer_1086,user1086@email.com,North,1075,37,1396.02,1,5,2,152,2.66,Can't Lose Them,2023-04-15,2023-03-28,643.19
1087,C01087,Customer_1087,user1087@email.com,South,978,10,8011.22,2,2,4,224,2.68,Needs Attention,2023-07-21,2023-03-30,2126.73
1088,C01088,Customer_1088,user1088@email.com,East,730,20,566.01,3,3,1,331,2.32,Potential Loyalist,2024-03-25,2023-02-23,558.93
1089,C01089,Customer_1089,user1089@email.com,West,914,6,7586.56,2,1,4,214,2.35,About To Sleep,2023-09-23,2023-01-20,1391.0
1090,C01090,Customer_1090,user1090@email.com,North,970,3,12050.64,2,1,5,215,2.69,Needs Attention,2023-07-29,2023-04-23,892.18
1091,C01091,Customer_1091,user1091@email.com,Central,617,11,2413.08,4,2,2,422,2.66,Potential Loyalist,2024-07-16,2023-02-18,2295.45
1092,C01092,Customer_1092,user1092@email.com,East,1062,17,4979.85,1,3,4,134,2.68,Can't Lose Them,2023-04-28,2023-05-15,933.7
1093,C01093,Customer_1093,user1093@email.com,South,467,32,2811.85,5,5,3,553,4.32,Champions,2024-12-13,2023-01-29,2668.81
1094,C01094,Customer_1094,user1094@email.com,South,803,4,2879.18,3,1,3,313,2.34,Potential Loyalist,2024-01-12,2023-02-17,2697.1
1095,C01095,Customer_1095,user1095@email.com,East,629,4,1858.01,4,1,2,412,2.33,Potential Loyalist,2024-07-04,2023-01-13,750.04
1096,C01096,Customer_1096,user1096@email.com,South,640,17,7180.15,4,3,4,434,3.67,Champions,2024-06-23,2023-01-03,1918.77
1097,C01097,Customer_1097,user1097@email.com,West,1096,19,13758.17,1,3,5,135,3.02,Can't Lose Them,2023-03-25,2023-01-02,445.61
1098,C01098,Customer_1098,user1098@email.com,North,726,5,14130.02,3,1,5,315,3.02,Loyal Customers,2024-03-29,2023-01-16,1296.3
1099,C01099,Customer_1099,user1099@email.com,West,513,32,960.53,5,5,1,551,3.64,Loyal Customers,2024-10-28,2023-04-04,2197.3
1100,C01100,Customer_1100,user1100@email.com,South,551,22,10386.96,5,3,5,535,4.34,Champions,2024-09-20,2023-04-12,2046.39
1101,C01101,Customer_1101,user1101@email.com,Central,666,6,6686.22,4,1,4,414,3.01,Potential Loyalist,2024-05-28,2023-05-14,1949.16
1102,C01102,Customer_1102,user1102@email.com,North,575,35,1457.36,5,5,2,552,3.98,Champions,2024-08-27,2023-02-14,991.11
1103,C01103,Customer_1103,user1103@email.com,North,502,22,348.28,5,3,1,531,2.98,Potential Loyalist,2024-11-08,2023-03-12,1258.47
1104,C01104,Customer_1104,user1104@email.com,East,793,1,1559.86,3,1,2,312,2.0,Potential Loyalist,2024-01-22,2023-05-13,488.25
1105,C01105,Customer_1105,user1105@email.com,East,830,20,12163.94,3,3,5,335,3.68,Loyal Customers,2023-12-16,2023-02-25,2213.26
1106,C01106,Customer_1106,user1106@email.com,Central,884,22,5014.4,2,3,4,234,3.01,Needs Attention,2023-10-23,2023-05-07,1610.89
1107,C01107,Customer_1107,user1107@email.com,North,922,11,6383.7,2,2,4,224,2.68,Needs Attention,2023-09-15,2023-02-01,2184.54
1108,C01108,Customer_1108,user1108@email.com,Central,1099,13,1486.32,1,2,2,122,1.67,Hibernating,2023-03-22,2023-02-18,897.04
1109,C01109,Customer_1109,user1109@email.com,East,912,3,6353.91,2,1,4,214,2.35,About To Sleep,2023-09-25,2023-01-13,1108.43
1110,C01110,Customer_1110,user1110@email.com,East,761,9,142.62,3,2,1,321,1.99,Potential Loyalist,2024-02-23,2023-06-07,1135.8
1111,C01111,Customer_1111,user1111@email.com,North,945,12,2352.59,2,2,2,222,2.0,About To Sleep,2023-08-23,2023-01-25,272.08
1112,C01112,Customer_1112,user1112@email.com,West,869,23,4927.58,3,3,4,334,3.34,Loyal Customers,2023-11-07,2023-03-01,1154.93
1113,C01113,Customer_1113,user1113@email.com,South,823,14,789.69,3,2,1,321,1.99,Potential Loyalist,2023-12-23,2023-02-28,2449.25
1114,C01114,Customer_1114,user1114@email.com,East,967,33,8658.13,2,5,5,255,4.01,Can't Lose Them,2023-08-01,2023-06-05,2712.44
1115,C01115,Customer_1115,user1115@email.com,East,606,18,1339.6,4,3,2,432,2.99,Potential Loyalist,2024-07-27,2023-02-27,1651.01
1116,C01116,Customer_1116,user1116@email.com,West,1131,9,5281.8,1,2,4,124,2.35,Hibernating,2023-02-18,2023-01-20,1475.4
1117,C01117,Customer_1117,user1117@email.com,West,1053,23,2597.63,1,3,3,133,2.34,Hibernating,2023-05-07,2023-06-11,286.31
1118,C01118,Customer_1118,user1118@email.com,Central,957,10,4532.24,2,2,4,224,2.68,Needs Attention,2023-08-11,2023-05-13,2661.77
1119,C01119,Customer_1119,user1119@email.com,Central,901,19,568.37,2,3,1,231,1.99,About To Sleep,2023-10-06,2023-06-20,236.43
1120,C01120,Customer_1120,user1120@email.com,South,772,5,85.29,3,1,1,311,1.66,Promising,2024-02-12,2023-02-26,2845.3
1121,C01121,Customer_1121,user1121@email.com,South,675,23,12015.59,4,3,5,435,4.01,Champions,2024-05-19,2023-02-23,1569.81
1122,C01122,Customer_1122,user1122@email.com,North,886,30,1571.02,2,4,2,242,2.66,Needs Attention,2023-10-21,2023-04-22,1157.42
1123,C01123,Customer_1123,user1123@email.com,Central,903,25,8565.03,2,4,5,245,3.68,Needs Attention,2023-10-04,2023-06-22,2787.81
1124,C01124,Customer_1124,user1124@email.com,East,742,28,36695.0,3,4,5,345,4.01,Loyal Customers,2024-03-13,2023-03-27,268.29
1125,C01125,Customer_1125,user1125@email.com,Central,1073,34,1187.68,1,5,2,152,2.66,Can't Lose Them,2023-04-17,2023-02-06,1827.99
1126,C01126,Customer_1126,user1126@email.com,East,522,25,1540.59,5,4,2,542,3.65,Loyal Customers,2024-10-19,2023-03-25,1737.01
1127,C01127,Customer_1127,user1127@email.com,West,760,10,5436.28,3,2,4,324,3.01,Loyal Customers,2024-02-24,2023-02-17,814.1
1128,C01128,Customer_1128,user1128@email.com,Central,569,14,16826.54,5,2,5,525,4.01,Champions,2024-09-02,2023-04-28,1400.88
1129,C01129,Customer_1129,user1129@email.com,West,751,30,12373.65,3,4,5,345,4.01,Loyal Customers,2024-03-04,2023-02-17,2026.34
1130,C01130,Customer_1130,user1130@email.com,South,805,25,3494.57,3,4,3,343,3.33,Loyal Customers,2024-01-10,2023-04-22,2235.97
1131,C01131,Customer_1131,user1131@email.com,South,1107,14,7926.42,1,2,4,124,2.35,Hibernating,2023-03-14,2023-04-20,202.01
1132,C01132,Customer_1132,user1132@email.com,North,546,35,729.44,5,5,1,551,3.64,Loyal Customers,2024-09-25,2023-01-06,2823.19
1133,C01133,Customer_1133,user1133@email.com,Central,1150,34,18957.48,1,5,5,155,3.68,Can't Lose Them,2023-01-30,2023-06-11,660.67
1134,C01134,Customer_1134,user1134@email.com,West,992,10,16670.48,2,2,5,225,3.02,Needs Attention,2023-07-07,2023-03-19,854.03
1135,C01135,Customer_1135,user1135@email.com,East,816,35,894.01,3,5,1,351,2.98,Loyal Customers,2023-12-30,2023-06-25,937.73
1136,C01136,Customer_1136,user1136@email.com,South,729,11,1779.26,3,2,2,322,2.33,Potential Loyalist,2024-03-26,2023-01-23,305.9
1137,C01137,Customer_1137,user1137@email.com,South,985,11,527.66,2,2,1,221,1.66,About To Sleep,2023-07-14,2023-05-06,544.55
1138,C01138,Customer_1138,user1138@email.com,East,1024,21,1585.33,1,3,2,132,2.0,Hibernating,2023-06-05,2023-03-25,2961.78
1139,C01139,Customer_1139,user1139@email.com,West,1008,21,8462.9,2,3,5,235,3.35,Needs Attention,2023-06-21,2023-01-13,1082.61
1140,C01140,Customer_1140,user1140@email.com,West,1139,22,2376.61,1,3,2,132,2.0,Hibernating,2023-02-10,2023-02-16,522.84
1141,C01141,Customer_1141,user1141@email.com,Central,1117,7,462.75,1,1,1,111,1.0,Lost,2023-03-04,2023-02-13,499.58
1142,C01142,Customer_1142,user1142@email.com,Central,1157,17,2094.47,1,3,2,132,2.0,Hibernating,2023-01-23,2023-04-15,2214.49
1143,C01143,Customer_1143,user1143@email.com,North,820,2,19918.49,3,1,5,315,3.02,Loyal Customers,2023-12-26,2023-06-09,2592.79
1144,C01144,Customer_1144,user1144@email.com,South,1105,12,4966.99,1,2,4,124,2.35,Hibernating,2023-03-16,2023-06-03,919.47
1145,C01145,Customer_1145,user1145@email.com,Central,620,18,2690.65,4,3,3,433,3.33,Loyal Customers,2024-07-13,2023-01-14,258.55
1146,C01146,Customer_1146,user1146@email.com,West,508,11,910.84,5,2,1,521,2.65,Potential Loyalist,2024-11-02,2023-06-29,824.65
1147,C01147,Customer_1147,user1147@email.com,East,1062,16,21407.03,1,2,5,125,2.69,Can't Lose Them,2023-04-28,2023-05-01,358.24
1148,C01148,Customer_1148,user1148@email.com,West,568,18,8597.63,5,3,5,535,4.34,Champions,2024-09-03,2023-02-05,489.51
1149,C01149,Customer_1149,user1149@email.com,South,800,35,1652.79,3,5,2,352,3.32,Loyal Customers,2024-01-15,2023-01-08,1408.22
1150,C01150,Customer_1150,user1150@email.com,West,501,26,363.22,5,4,1,541,3.31,Potential Loyalist,2024-11-09,2023-06-17,843.77
1151,C01151,Customer_1151,user1151@email.com,North,890,16,291.46,2,2,1,221,1.66,About To Sleep,2023-10-17,2023-05-30,1644.65
1152,C01152,Customer_1152,user1152@email.com,South,740,6,641.32,3,1,1,311,1.66,Promising,2024-03-15,2023-01-16,909.78
1153,C01153,Customer_1153,user1153@email.com,East,512,12,4346.66,5,2,3,523,3.33,Potential Loyalist,2024-10-29,2023-04-01,2833.5
1154,C01154,Customer_1154,user1154@email.com,North,1173,13,13208.74,1,2,5,125,2.69,Can't Lose Them,2023-01-07,2023-04-30,2736.64
1155,C01155,Customer_1155,user1155@email.com,South,984,4,3433.28,2,1,3,213,2.01,About To Sleep,2023-07-15,2023-03-01,1787.06
1156,C01156,Customer_1156,user1156@email.com,East,759,39,9255.81,3,5,5,355,4.34,Loyal Customers,2024-02-25,2023-01-10,1192.39
1157,C01157,Customer_1157,user1157@email.com,North,612,2,2951.93,4,1,3,413,2.67,Potential Loyalist,2024-07-21,2023-06-02,1267.21
1158,C01158,Customer_1158,user1158@email.com,North,987,26,6165.01,2,4,4,244,3.34,Needs Attention,2023-07-12,2023-01-31,1353.19
1159,C01159,Customer_1159,user1159@email.com,South,621,27,6581.47,4,4,4,444,4.0,Champions,2024-07-12,2023-01-21,2237.22
1160,C01160,Customer_1160,user1160@email.com,Central,1032,27,955.58,1,4,1,141,1.99,Hibernating,2023-05-28,2023-03-22,1464.59
1161,C01161,Customer_1161,user1161@email.com,North,511,15,2240.95,5,2,2,522,2.99,Potential Loyalist,2024-10-30,2023-02-02,2598.84
1162,C01162,Customer_1162,user1162@email.com,North,978,8,5070.93,2,1,4,214,2.35,About To Sleep,2023-07-21,2023-01-31,2843.47
1163,C01163,Customer_1163,user1163@email.com,East,736,7,366.6,3,1,1,311,1.66,Promising,2024-03-19,2023-05-29,1140.65
1164,C01164,Customer_1164,user1164@email.com,West,761,12,2243.48,3,2,2,322,2.33,Potential Loyalist,2024-02-23,2023-02-05,1769.94
1165,C01165,Customer_1165,user1165@email.com,South,753,13,3826.43,3,2,3,323,2.67,Potential Loyalist,2024-03-02,2023-05-12,466.16
1166,C01166,Customer_1166,user1166@email.com,South,701,17,27896.1,4,3,5,435,4.01,Champions,2024-04-23,2023-03-09,761.31
1167,C01167,Customer_1167,user1167@email.com,Central,705,17,3217.34,4,3,3,433,3.33,Loyal Customers,2024-04-19,2023-03-31,1357.7
